epoch,train_loss,val_loss,val_AUROC,dataset,variant,seed
15,0.9297998282909392,0.7548669402798017,0.8605785877262923,rel-stack,sage-basis1,44
16,0.9375022950172424,0.7869777553493068,0.8618690534601448,rel-stack,sage-basis1,44
17,0.9407367380857468,0.7385093236253375,0.8668846220995257,rel-stack,sage-basis1,44
18,0.9372859643697738,0.7333260029554367,0.8679530959586328,rel-stack,sage-basis1,44
19,0.942914372563362,0.7574125512370041,0.8614820094432853,rel-stack,sage-basis1,44
20,0.9304223449230196,0.6987857483327389,0.8622571862573625,rel-stack,sage-basis1,44
21,0.9273962751626968,0.7943363734299228,0.867879491423436,rel-stack,sage-basis1,44
22,0.9273859815597534,0.7685375777738435,0.8704430695220016,rel-stack,sage-basis1,44
23,0.920476816892624,0.7591016720093432,0.8693391282698453,rel-stack,sage-basis1,44
24,0.9186215025186538,0.7475594117173127,0.8692582925427241,rel-stack,sage-basis1,44
25,0.920088271021843,0.7144301853009632,0.8685266644571884,rel-stack,sage-basis1,44
26,0.9028394057750702,0.7437313605277311,0.8709269354451735,rel-stack,sage-basis1,44
27,0.9029361301660538,0.7730686935995307,0.8719715928553874,rel-stack,sage-basis1,44
28,0.9092434017658234,0.7183134362456345,0.8723318996084652,rel-stack,sage-basis1,44
29,0.9071985216140748,0.7013683677429244,0.870844819531101,rel-stack,sage-basis1,44
30,0.9079818830490112,0.7370846578407855,0.8673579855180976,rel-stack,sage-basis1,44
1,1.0637479289770126,0.7262923501077152,0.8381873672374665,rel-stack,sage-basis2,42
2,1.0219789634943008,0.7612708956003189,0.8461876780817731,rel-stack,sage-basis2,42
3,0.9935868790149688,0.81579272502235,0.8424920095329235,rel-stack,sage-basis2,42
4,1.001580036282539,0.8206760539185434,0.8556099385601242,rel-stack,sage-basis2,42
5,0.9770555758476256,0.7372253730538345,0.8533637424218713,rel-stack,sage-basis2,42
6,0.9722482662200927,0.8029442094266415,0.8556486126350514,rel-stack,sage-basis2,42
7,0.974010704278946,0.7471324056386948,0.8599780110117654,rel-stack,sage-basis2,42
8,0.9686689114570618,0.7829561403819493,0.8645020599500661,rel-stack,sage-basis2,42
9,0.9602273755073548,0.7437940291350796,0.86148530064236,rel-stack,sage-basis2,42
10,0.9537036039829254,0.7645766994073278,0.8685934206136458,rel-stack,sage-basis2,42
11,0.946980055809021,0.710910225553172,0.8705560565850985,rel-stack,sage-basis2,42
12,0.9515910521745682,0.726368827656621,0.8674038758701497,rel-stack,sage-basis2,42
13,0.9446609617471696,0.7313391181329886,0.8706011465095812,rel-stack,sage-basis2,42
14,0.9439679020643236,0.7640115961077667,0.8676650936674013,rel-stack,sage-basis2,42
15,0.925460129380226,0.7271591515413353,0.8706575045650348,rel-stack,sage-basis2,42
16,0.9372529672384262,0.7163323637630258,0.8712352492074315,rel-stack,sage-basis2,42
17,0.9334043991565704,0.7258537372662908,0.8713145536818109,rel-stack,sage-basis2,42
18,0.9206638330221176,0.7430646770766803,0.8710386945231171,rel-stack,sage-basis2,42
19,0.9399664430618286,0.7449293227068016,0.8751692587370037,rel-stack,sage-basis2,42
20,0.9232971795797348,0.6947532876261643,0.8721639266514626,rel-stack,sage-basis2,42
21,0.924714439868927,0.7175127902910823,0.8699495686383968,rel-stack,sage-basis2,42
22,0.9260988405942916,0.7723430164513134,0.8746854052428313,rel-stack,sage-basis2,42
23,0.9217238525152206,0.7166525638174444,0.8705195849288874,rel-stack,sage-basis2,42
24,0.9127984044551848,0.722046460246756,0.8721734323503004,rel-stack,sage-basis2,42
25,0.9016705448627472,0.7060241830490884,0.8740160613597235,rel-stack,sage-basis2,42
1,1.0718329392671586,0.8401968709769703,0.8319365126505315,rel-stack,sage-basis2,43
2,1.0178321145772935,0.8288184299710251,0.8383961172561162,rel-stack,sage-basis2,43
3,1.0036082257032397,0.7822311783120746,0.8453994011021949,rel-stack,sage-basis2,43
4,0.985336686849594,0.7826036298204035,0.852589380950163,rel-stack,sage-basis2,43
5,0.9761355879306792,0.7238967690084662,0.8572033934728374,rel-stack,sage-basis2,43
6,0.9696925599575044,0.737968689451615,0.8633086920463158,rel-stack,sage-basis2,43
7,0.97041663146019,0.799487387140592,0.8625985338145624,rel-stack,sage-basis2,43
8,0.9642842804193495,0.7496491780593282,0.8599026191864367,rel-stack,sage-basis2,43
9,0.9518848781585694,0.7601484670525506,0.857483612724565,rel-stack,sage-basis2,43
10,0.960442219734192,0.7502906934491226,0.8653381065464251,rel-stack,sage-basis2,43
11,0.9433813601732254,0.7320039948182446,0.8666046514277885,rel-stack,sage-basis2,43
12,0.9489303561449052,0.7711022994702771,0.8717681102467372,rel-stack,sage-basis2,43
13,0.9437633271217346,0.7296729627109709,0.8636279955299551,rel-stack,sage-basis2,43
14,0.9431711275577546,0.7358832639597711,0.8737201517389933,rel-stack,sage-basis2,43
15,0.9310188550949096,0.7357920660149484,0.8763929509137992,rel-stack,sage-basis2,43
16,0.9298994132280348,0.7263119272178128,0.8681528498674251,rel-stack,sage-basis2,43
17,0.9295079317092896,0.7807988386069026,0.8757650652015123,rel-stack,sage-basis2,43
18,0.9255202128887176,0.7585686927749997,0.8658390101421483,rel-stack,sage-basis2,43
19,0.923152666926384,0.7192066196529638,0.8708214902989895,rel-stack,sage-basis2,43
20,0.9199778183698654,0.6917539405680838,0.8738829144593944,rel-stack,sage-basis2,43
21,0.9257767193317412,0.7534126053963389,0.8786781915111653,rel-stack,sage-basis2,43
22,0.9113133046627044,0.7322928100114777,0.8699573765358994,rel-stack,sage-basis2,43
23,0.9086038085222244,0.7250578820350624,0.873022800348352,rel-stack,sage-basis2,43
24,0.91888835811615,0.7531780185444015,0.8723124308236064,rel-stack,sage-basis2,43
25,0.9159573913812638,0.7546514611513842,0.8760237947130586,rel-stack,sage-basis2,43
26,0.9113602685928344,0.6905067020228931,0.8753165871257927,rel-stack,sage-basis2,43
27,0.9085352207422256,0.7431104594752902,0.8735597331279028,rel-stack,sage-basis2,43
1,1.0818989090919495,0.8670656466413111,0.8271987470653702,rel-stack,sage-basis2,44
2,1.0164502993822098,0.8308519564923786,0.8403092112354557,rel-stack,sage-basis2,44
3,1.0010604329109192,0.7870920944426741,0.8447205167190501,rel-stack,sage-basis2,44
4,1.003273027420044,0.803283114518438,0.8546412148796183,rel-stack,sage-basis2,44
5,0.9847409065961836,0.7855892561021305,0.8550903367775136,rel-stack,sage-basis2,44
6,0.9836446696519852,0.7562373534199738,0.8627401597783685,rel-stack,sage-basis2,44
7,0.9724176651239396,0.7391977686257589,0.8596353161510171,rel-stack,sage-basis2,44
8,0.9662126704454422,0.8483299368194172,0.867838505554597,rel-stack,sage-basis2,44
9,0.9710512146949768,0.7675921260600999,0.8613726839634489,rel-stack,sage-basis2,44
10,0.9601905255317688,0.7629946030321575,0.8709137383334761,rel-stack,sage-basis2,44
11,0.9601980521678924,0.7483022911917596,0.8700499576675733,rel-stack,sage-basis2,44
12,0.9558911974430084,0.7531824023241088,0.86759082293783,rel-stack,sage-basis2,44
13,0.9584264537096024,0.7518923570002828,0.8734956243483446,rel-stack,sage-basis2,44
14,0.9443551669120788,0.7595967884574618,0.8732745397905646,rel-stack,sage-basis2,44
15,0.944988625884056,0.7574550369310946,0.8703329461003956,rel-stack,sage-basis2,44
16,0.9404805660247804,0.7541209127576578,0.8722659438795772,rel-stack,sage-basis2,44
17,0.9369685884714126,0.7338203030327956,0.8690854847049054,rel-stack,sage-basis2,44
18,0.9206505737304688,0.7630272117399034,0.8763267863777192,rel-stack,sage-basis2,44
19,0.9352706382274628,0.8017997262733323,0.8689920857450627,rel-stack,sage-basis2,44
20,0.9223168411254884,0.7781391193469366,0.8768014747276405,rel-stack,sage-basis2,44
21,0.9282833335399628,0.7234569890868097,0.8740900412507059,rel-stack,sage-basis2,44
22,0.9250280532836914,0.7345630750060081,0.875094371529056,rel-stack,sage-basis2,44
23,0.911491238117218,0.7448687883360046,0.8763469611297506,rel-stack,sage-basis2,44
24,0.9154792448282242,0.7226595639118126,0.8753750009377679,rel-stack,sage-basis2,44
25,0.90764377450943,0.7356835431641057,0.8707290533437098,rel-stack,sage-basis2,44
26,0.9201218696832656,0.6993817374819801,0.8784932206544099,rel-stack,sage-basis2,44
27,0.8939731990098954,0.712769167941241,0.8790567688935471,rel-stack,sage-basis2,44
28,0.9061613597869872,0.7327024984572615,0.8800318935088093,rel-stack,sage-basis2,44
29,0.9039697612524032,0.7354226268473125,0.8697050280727101,rel-stack,sage-basis2,44
30,0.902542243719101,0.7640247543652853,0.8792548175436045,rel-stack,sage-basis2,44
1,1.0860882816314696,0.7909346939552397,0.8342225710760666,rel-stack,sage-basis4,42
2,1.0219599025249482,0.8406612771962371,0.8388470612453419,rel-stack,sage-basis4,42
3,0.9941548879146576,0.7224678345734165,0.8583509953145305,rel-stack,sage-basis4,42
4,0.9914396708011628,0.7694697167192187,0.853262053319344,rel-stack,sage-basis4,42
5,0.978534453868866,0.7461526097641105,0.8623984045499844,rel-stack,sage-basis4,42
6,0.9682950254678726,0.7237271769415765,0.8512389229213955,rel-stack,sage-basis4,42
7,0.9636701952219008,0.755183897380318,0.8656915176905655,rel-stack,sage-basis4,42
8,0.9580763626098632,0.7347042021297273,0.8662873291266738,rel-stack,sage-basis4,42
9,0.9491448653936386,0.7718782121581691,0.8701059030802427,rel-stack,sage-basis4,42
10,0.955889362335205,0.7008711053501993,0.8643016174747001,rel-stack,sage-basis4,42
11,0.9582990860939026,0.7187272558609644,0.8742354282297689,rel-stack,sage-basis4,42
12,0.9440775552988052,0.727459001221827,0.8724097523757002,rel-stack,sage-basis4,42
13,0.9390204586982728,0.7730530030315831,0.8727424493492292,rel-stack,sage-basis4,42
14,0.9364606461524964,0.7062010511401153,0.8689379301083251,rel-stack,sage-basis4,42
15,0.9402450294494628,0.7702908056477705,0.8722904613240434,rel-stack,sage-basis4,42
16,0.9288463340997696,0.7268767702792372,0.8738588519163109,rel-stack,sage-basis4,42
